Price,Area,Location,No._of_Bedrooms,Resale,LandscapedGardens,IndoorGames,Intercom,SportsFacility,ClubHouse,24X7Security,PowerBackup,CarParking,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Total_Amenities,Price_per_sqft,Amenity_Score,Bedroom_Density
14000000,1750,Other,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,8000.0,0.0,0.0017142857142857142
6500000,1000,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500.0,0.0,0.003
5800000,900,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6444.444444444444,0.0,0.0033333333333333335
4700000,820,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5731.707317073171,0.0,0.003658536585365854
2700000,625,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320.0,0.0,0.0032
2400000,525,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4571.428571428572,0.0,0.0038095238095238095
3500000,750,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4666.666666666667,0.0,0.0026666666666666666
4200000,850,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4941.176470588235,0.0,0.0035294117647058825
4600000,1200,Uttam Nagar,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3833.3333333333335,0.0,0.0033333333333333335
2000000,500,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000.0,0.0,0.004
2700000,560,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4821.428571428572,0.0,0.0035714285714285713
2800000,580,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4827.586206896552,0.0,0.0034482758620689655
3500000,950,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3684.2105263157896,0.0,0.003157894736842105
2900000,675,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4296.2962962962965,0.0,0.0044444444444444444
3300000,810,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4074.074074074074,0.0,0.003703703703703704
4200000,1100,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3818.181818181818,0.0,0.0027272727272727275
14000000,1600,Sector 4 Dwarka,3,1,1,0,1,0,1,0,1,1,1,0,0,1,1,2,8750.0,0.14285714285714285,0.001875
17000000,1800,Sector 10 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9444.444444444445,0.0,0.0016666666666666668
17000000,1800,Sector 10 Dwarka,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9444.444444444445,0.07142857142857142,0.0016666666666666668
2700000,630,Jamia Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4285.714285714285,0.07142857142857142,0.004761904761904762
2600000,630,Jamia Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4126.984126984127,0.07142857142857142,0.004761904761904762
2600000,630,Jamia Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4126.984126984127,0.07142857142857142,0.004761904761904762
2500000,630,Jamia Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3968.253968253968,0.07142857142857142,0.004761904761904762
26500000,2400,Sector 22 Dwarka,4,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,11041.666666666666,0.07142857142857142,0.0016666666666666668
22000000,2200,Sector 19 Dwarka,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,10000.0,0.0,0.0018181818181818182
22500000,2600,Sector 19 Dwarka,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8653.846153846154,0.0,0.0015384615384615385
21000000,2400,Sector 11 Dwarka,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,8750.0,0.0,0.00125
18000000,2000,Other,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,9000.0,0.0,0.0015
17000000,2100,Sector 12 Dwarka,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8095.238095238095,0.0,0.0014285714285714286
7000000,1200,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5833.333333333333,0.0,0.0025
9500000,1125,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8444.444444444445,0.0,0.0026666666666666666
5500000,800,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6875.0,0.0,0.00375
8000000,1125,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7111.111111111111,0.0,0.0026666666666666666
8500000,1125,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7555.555555555556,0.0,0.0026666666666666666
8500000,1200,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7083.333333333333,0.0,0.0025
7500000,1200,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6250.0,0.0,0.0025
8000000,1200,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6666.666666666667,0.0,0.0025
24000000,1450,Vasant Kunj,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,16551.724137931036,0.0,0.0020689655172413794
5000000,920,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434.782608695652,0.0,0.003260869565217391
2100000,500,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4200.0,0.0,0.004
7500000,800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9375.0,0.0,0.00375
15000000,1600,Other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9375.0,0.0,0.0025
8000000,1450,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5517.241379310345,0.0,0.0020689655172413794
12000000,1150,Other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10434.782608695652,0.0,0.0034782608695652175
5000000,750,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6666.666666666667,0.0,0.004
4000000,600,Other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6666.666666666667,0.0,0.0033333333333333335
7900000,1125,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7022.222222222223,0.07142857142857142,0.0026666666666666666
16500000,1700,Other,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,9705.882352941177,0.0,0.0017647058823529412
2750000,650,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4230.7692307692305,0.0,0.003076923076923077
2500000,540,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4629.62962962963,0.0,0.003703703703703704
2850000,650,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4384.615384615385,0.0,0.003076923076923077
3811000,800,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4763.75,0.0,0.00375
2150000,525,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4095.2380952380954,0.0,0.0038095238095238095
3651000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4868.0,0.0,0.004
3651000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4868.0,0.0,0.004
3000000,600,Uttam Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5000.0,0.07142857142857142,0.0033333333333333335
2030000,560,Uttam Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0035714285714285713
14800000,1800,Sector 10 Dwarka,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8222.222222222223,0.0,0.0016666666666666668
4500000,900,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5000.0,0.0,0.0033333333333333335
2611000,600,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4351.666666666667,0.0,0.0033333333333333335
2100000,500,Other,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4200.0,0.0,0.004
3200000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4266.666666666667,0.0,0.004
2751000,650,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4232.307692307692,0.0,0.003076923076923077
3600000,750,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,0.0,0.004
4000000,850,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4705.882352941177,0.0,0.0035294117647058825
3211000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4281.333333333333,0.0,0.004
2351000,500,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4702.0,0.0,0.004
3700000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4933.333333333333,0.0,0.004
3200000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4266.666666666667,0.0,0.004
3511000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4681.333333333333,0.0,0.004
2351000,525,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478.0952380952385,0.0,0.0038095238095238095
3751000,800,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4688.75,0.0,0.00375
3851000,810,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4754.320987654321,0.0,0.003703703703703704
2351000,540,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4353.7037037037035,0.0,0.003703703703703704
3911000,800,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4888.75,0.0,0.00375
2150000,525,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4095.2380952380954,0.0,0.0038095238095238095
3520000,750,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4693.333333333333,0.0,0.004
2899000,540,Uttam Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5368.518518518518,0.07142857142857142,0.003703703703703704
2550000,540,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4722.222222222223,0.0,0.003703703703703704
2851000,600,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4751.666666666667,0.0,0.0033333333333333335
3521000,800,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4401.25,0.0,0.00375
3411000,750,Other,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4548.0,0.0,0.004
3900000,720,Uttam Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5416.666666666667,0.07142857142857142,0.004166666666666667
4010000,900,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4455.555555555556,0.0,0.0033333333333333335
2499000,540,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4627.777777777777,0.0,0.003703703703703704
2710000,600,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4516.666666666667,0.0,0.0033333333333333335
2511000,600,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4185.0,0.0,0.0033333333333333335
2511000,500,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5022.0,0.0,0.004
3621000,800,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4526.25,0.0,0.00375
2211000,500,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422.0,0.0,0.004
4000000,720,Other,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5555.555555555556,0.0,0.004166666666666667
4700000,810,Other,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5802.469135802469,0.0,0.003703703703703704
4700000,855,Other,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5497.076023391813,0.0,0.0035087719298245615
4000000,830,Dwarka Mor,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4819.277108433735,0.0,0.0036144578313253013
15000000,1800,Sector 6 Dwarka,3,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,8333.333333333334,0.07142857142857142,0.0016666666666666668
2651000,600,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4418.333333333333,0.0,0.0033333333333333335
2351000,525,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4478.0952380952385,0.0,0.0038095238095238095
3521000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4694.666666666667,0.0,0.004
2311000,500,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622.0,0.0,0.004
4211000,900,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4678.888888888889,0.0,0.0033333333333333335
4151000,900,Other,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4612.222222222223,0.0,0.0033333333333333335
2350000,540,Other,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4351.851851851852,0.0,0.003703703703703704
2851000,600,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4751.666666666667,0.0,0.0033333333333333335
4100000,900,Dwarka Mor,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4555.555555555556,0.0,0.0033333333333333335
3611000,800,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4513.75,0.0,0.00375
2000000,500,Uttam Nagar,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000.0,0.0,0.002
2100000,500,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4200.0,0.0,0.004
3621000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4828.0,0.0,0.004
2200000,525,Uttam Nagar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4190.476190476191,0.0,0.0038095238095238095
3850000,800,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4812.5,0.0,0.00375
3611000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4814.666666666667,0.0,0.004
2311000,540,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279.62962962963,0.0,0.003703703703703704
3500000,675,Other,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5185.185185185185,0.0,0.0044444444444444444
3750000,800,Uttam Nagar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4687.5,0.0,0.00375
16399999,1650,Alaknanda,4,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,9939.393333333333,0.0,0.0024242424242424242
15600000,1300,Alaknanda,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,12000.0,0.0,0.0015384615384615385
25000000,1650,Other,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,15151.515151515152,0.0,0.0018181818181818182
19000000,1650,Other,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,11515.151515151516,0.0,0.0018181818181818182
15100000,1350,Other,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,11185.185185185184,0.0,0.0014814814814814814
16700000,1350,Other,3,1,1,0,0,1,0,1,1,1,1,1,0,1,0,2,12370.37037037037,0.14285714285714285,0.0022222222222222222
19000000,1450,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,13103.448275862069,0.0,0.0020689655172413794
19000000,1450,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13103.448275862069,0.0,0.0020689655172413794
15000000,1200,Alaknanda,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,12500.0,0.0,0.0016666666666666668
15500000,1250,Alaknanda,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12400.0,0.0,0.0016
18700000,1450,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,12896.551724137931,0.0,0.0020689655172413794
18300000,1400,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13071.42857142857,0.0,0.002142857142857143
13500000,1400,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9642.857142857143,0.0,0.002857142857142857
27500000,2250,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12222.222222222223,0.0,0.0017777777777777779
2200000,300,Other,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7333.333333333333,0.0,0.0033333333333333335
2600000,400,Other,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6500.0,0.0,0.0025
6000000,700,Other,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8571.42857142857,0.0,0.002857142857142857
7000000,800,Other,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8750.0,0.0,0.00375
5500000,600,Other,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9166.666666666666,0.0,0.0033333333333333335
16500000,1350,Other,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12222.222222222223,0.0,0.0014814814814814814
15700000,1650,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9515.151515151516,0.0,0.0018181818181818182
16500000,1350,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12222.222222222223,0.0,0.0022222222222222222
15000000,1350,Alaknanda,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11111.111111111111,0.0,0.0014814814814814814
18500000,1450,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12758.620689655172,0.0,0.0020689655172413794
18900000,1450,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,13034.48275862069,0.0,0.0020689655172413794
19600000,1450,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13517.241379310344,0.0,0.0020689655172413794
16500000,1350,Alaknanda,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,12222.222222222223,0.0,0.0014814814814814814
21500000,1650,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13030.30303030303,0.0,0.0018181818181818182
24500000,1550,Other,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,15806.451612903225,0.0,0.001935483870967742
19000000,1550,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,12258.064516129032,0.0,0.001935483870967742
14100000,1250,Alaknanda,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11280.0,0.0,0.0016
22900000,1650,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13878.787878787878,0.0,0.0018181818181818182
15500000,1250,Other,2,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,12400.0,0.0,0.0016
20500000,1450,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14137.931034482759,0.0,0.0020689655172413794
15700000,1550,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10129.032258064517,0.0,0.001935483870967742
22500000,1650,Other,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,13636.363636363636,0.0,0.0018181818181818182
19000000,1450,Alaknanda,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13103.448275862069,0.0,0.0020689655172413794
16700000,1700,Other,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9823.529411764706,0.0,0.0017647058823529412
15500000,1250,Alaknanda,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,12400.0,0.0,0.0016
17000000,1300,Alaknanda,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,13076.923076923076,0.0,0.0015384615384615385
16000000,1350,Other,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11851.851851851852,0.0,0.0014814814814814814
15500000,1250,Other,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,12400.0,0.0,0.0016
19000000,1400,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13571.42857142857,0.0,0.002142857142857143
14500000,1200,Other,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12083.333333333334,0.0,0.0016666666666666668
13799999,1250,Alaknanda,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11039.9992,0.0,0.0016
19500000,1450,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,13448.275862068966,0.0,0.0020689655172413794
19500000,1650,Alaknanda,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11818.181818181818,0.0,0.0018181818181818182
9000000,2200,Other,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4090.909090909091,0.07142857142857142,0.0018181818181818182
4299000,750,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732.0,0.0,0.004
3200000,800,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,0.0,0.0025
2499000,700,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570.0,0.0,0.002857142857142857
7000000,1170,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5982.9059829059825,0.0,0.002564102564102564
15500000,1850,Other,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,4,8378.378378378378,0.2857142857142857,0.0016216216216216215
13799999,1800,Other,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,7,7666.666111111111,0.5,0.0016666666666666668
13200000,1750,Other,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,7542.857142857143,0.0,0.0017142857142857142
13000000,1800,Sector 22 Dwarka,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,7,7222.222222222223,0.5,0.0016666666666666668
13000000,1750,Other,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,7428.571428571428,0.0,0.0017142857142857142
25000000,1650,Vasant Kunj,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15151.515151515152,0.0,0.0018181818181818182
4499000,850,Uttam Nagar,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5292.941176470588,0.0,0.0035294117647058825
2799000,600,Uttam Nagar,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4665.0,0.0,0.0033333333333333335
3799000,750,Uttam Nagar,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5065.333333333333,0.0,0.0026666666666666666
3500000,700,Uttam Nagar,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,0.0,0.002857142857142857
3900000,750,Uttam Nagar,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5200.0,0.0,0.004
7000000,600,Vasant Kunj,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,8,11666.666666666666,0.5714285714285714,0.0016666666666666668
9000000,650,Vasant Kunj,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,2,13846.153846153846,0.14285714285714285,0.0015384615384615385
7500000,600,Vasant Kunj,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,7,12500.0,0.5,0.0016666666666666668
13000000,1100,Vasant Kunj,2,1,1,0,0,1,0,0,1,1,1,0,0,1,1,2,11818.181818181818,0.14285714285714285,0.0018181818181818182
11000000,800,Vasant Kunj,2,1,1,0,0,1,0,0,1,1,1,0,0,1,1,2,13750.0,0.14285714285714285,0.0025
19000000,1700,Vasant Kunj,3,1,1,0,0,1,0,0,1,1,1,0,0,1,1,2,11176.470588235294,0.14285714285714285,0.0017647058823529412
7200000,581,Other,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12392.426850258176,0.0,0.0017211703958691911
7500000,581,Vasant Kunj,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,12908.777969018933,0.07142857142857142,0.0017211703958691911
2100000,500,Uttam Nagar,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4200.0,0.0,0.004
7000000,1150,Uttam Nagar,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6086.95652173913,0.0,0.0034782608695652175
3699000,750,Uttam Nagar,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4932.0,0.0,0.0026666666666666666
3099000,650,Uttam Nagar,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4767.692307692308,0.0,0.003076923076923077
4799000,850,Uttam Nagar,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5645.882352941177,0.0,0.0035294117647058825
5800000,900,Dwarka Mor,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6444.444444444444,0.0,0.0033333333333333335
4700000,820,Dwarka Mor,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5731.707317073171,0.0,0.003658536585365854
2700000,625,Dwarka Mor,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4320.0,0.0,0.0032
2400000,525,Dwarka Mor,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4571.428571428572,0.0,0.0038095238095238095
3500000,750,Dwarka Mor,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4666.666666666667,0.0,0.0026666666666666666
4200000,850,Dwarka Mor,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4941.176470588235,0.0,0.0035294117647058825
30000000,1800,Vasant Kunj,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16666.666666666668,0.0,0.0016666666666666668
30000000,1800,Vasant Kunj,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16666.666666666668,0.0,0.0016666666666666668
10000000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.0,0.003
6900000,1250,Dwarka Mor,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5520.0,0.0,0.0024
5500000,1050,Dwarka Mor,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5238.0952380952385,0.0,0.002857142857142857
3190000,610,Dwarka Mor,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5229.508196721312,0.0,0.003278688524590164
3220000,640,Dwarka Mor,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5031.25,0.0,0.003125
4700000,875,Dwarka Mor,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5371.428571428572,0.0,0.0034285714285714284
3210000,630,Dwarka Mor,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5095.238095238095,0.0,0.0031746031746031746
3225000,650,Dwarka Mor,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4961.538461538462,0.0,0.003076923076923077
4300000,850,Dwarka Mor,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5058.823529411765,0.0,0.0035294117647058825
4100000,800,Dwarka Mor,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5125.0,0.0,0.00375
2700000,600,Dwarka Mor,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4500.0,0.0,0.0033333333333333335
7500000,581,Vasant Kunj,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,5,12908.777969018933,0.35714285714285715,0.0017211703958691911
